iso3c,year,un_imr,ccode,iso2
BDI,1950,162.8657,516,BI
BDI,1951,161.1985,516,BI
BDI,1952,159.5367,516,BI
BDI,1953,157.8934,516,BI
BDI,1954,156.2607,516,BI
BDI,1955,154.6395,516,BI
BDI,1956,153.0074,516,BI
BDI,1957,151.3437,516,BI
BDI,1958,149.7242,516,BI
BDI,1959,148.2005,516,BI
BDI,1960,146.8257,516,BI
BDI,1961,145.6643,516,BI
BDI,1962,144.7841,516,BI
BDI,1963,144.2167,516,BI
BDI,1964,143.9824,516,BI
BDI,1965,147.0059,516,BI
BDI,1966,144.3989,516,BI
BDI,1967,144.981,516,BI
BDI,1968,145.5148,516,BI
BDI,1969,146.3129,516,BI
BDI,1970,146.6599,516,BI
BDI,1971,146.984,516,BI
BDI,1972,160.2617,516,BI
BDI,1973,149.9524,516,BI
BDI,1974,146.0976,516,BI
BDI,1975,144.9116,516,BI
BDI,1976,143.1092,516,BI
BDI,1977,140.6394,516,BI
BDI,1978,137.569,516,BI
BDI,1979,133.5331,516,BI
BDI,1980,129.2091,516,BI
BDI,1981,124.7202,516,BI
BDI,1982,120.3298,516,BI
BDI,1983,116.3064,516,BI
BDI,1984,112.7611,516,BI
BDI,1985,109.6214,516,BI
BDI,1986,107.1894,516,BI
BDI,1987,105.4832,516,BI
BDI,1988,107.9025,516,BI
BDI,1989,103.8331,516,BI
BDI,1990,103.5741,516,BI
BDI,1991,103.5201,516,BI
BDI,1992,103.4622,516,BI
BDI,1993,107.7247,516,BI
BDI,1994,102.9445,516,BI
BDI,1995,102.7773,516,BI
BDI,1996,102.1545,516,BI
BDI,1997,99.9598,516,BI
BDI,1998,97.8316,516,BI
BDI,1999,95.679,516,BI
BDI,2000,93.7511,516,BI
BDI,2001,90.7363,516,BI
BDI,2002,87.4139,516,BI
BDI,2003,84.2124,516,BI
BDI,2004,80.5137,516,BI
BDI,2005,77.0274,516,BI
BDI,2006,73.2996,516,BI
BDI,2007,69.5722,516,BI
BDI,2008,65.9905,516,BI
BDI,2009,62.5705,516,BI
BDI,2010,59.3509,516,BI
BDI,2011,56.2348,516,BI
BDI,2012,53.4485,516,BI
BDI,2013,50.8784,516,BI
BDI,2014,48.6108,516,BI
BDI,2015,46.6146,516,BI
BDI,2016,44.7493,516,BI
BDI,2017,42.9884,516,BI
BDI,2018,41.501,516,BI
BDI,2019,40.0605,516,BI
BDI,2020,38.7557,516,BI
BDI,2021,37.607,516,BI
BDI,2022,36.4753,516,BI
BDI,2023,35.397,516,BI
COM,1950,189.3146,581,KM
COM,1951,196.4751,581,KM
COM,1952,185.7264,581,KM
COM,1953,183.9499,581,KM
COM,1954,182.1236,581,KM
COM,1955,180.2325,581,KM
COM,1956,178.2733,581,KM
COM,1957,176.2513,581,KM
COM,1958,174.1744,581,KM
COM,1959,172.0533,581,KM
COM,1960,169.8991,581,KM
COM,1961,167.7179,581,KM
COM,1962,165.5159,581,KM
COM,1963,163.2964,581,KM
COM,1964,161.0582,581,KM
COM,1965,158.7946,581,KM
COM,1966,156.4654,581,KM
COM,1967,154.1069,581,KM
COM,1968,151.716,581,KM
COM,1969,149.3075,581,KM
COM,1970,146.8612,581,KM
COM,1971,144.3783,581,KM
COM,1972,141.847,581,KM
COM,1973,139.2764,581,KM
COM,1974,136.5862,581,KM
COM,1975,135.6788,581,KM
COM,1976,131.0084,581,KM
COM,1977,128.0364,581,KM
COM,1978,124.9315,581,KM
COM,1979,121.8522,581,KM
COM,1980,118.7534,581,KM
COM,1981,115.6595,581,KM
COM,1982,112.5844,581,KM
COM,1983,109.8417,581,KM
COM,1984,106.5789,581,KM
COM,1985,103.6985,581,KM
COM,1986,100.868,581,KM
COM,1987,98.3395,581,KM
COM,1988,95.5172,581,KM
COM,1989,93.0004,581,KM
COM,1990,90.5098,581,KM
COM,1991,88.1345,581,KM
COM,1992,85.8512,581,KM
COM,1993,83.6717,581,KM
COM,1994,81.6167,581,KM
COM,1995,79.6932,581,KM
COM,1996,77.8877,581,KM
COM,1997,76.1795,581,KM
COM,1998,75.1107,581,KM
COM,1999,73.2292,581,KM
COM,2000,71.9531,581,KM
COM,2001,70.0311,581,KM
COM,2002,68.7078,581,KM
COM,2003,66.9552,581,KM
COM,2004,65.3483,581,KM
COM,2005,63.749,581,KM
COM,2006,62.1229,581,KM
COM,2007,60.6125,581,KM
COM,2008,58.8557,581,KM
COM,2009,57.2591,581,KM
COM,2010,55.6156,581,KM
COM,2011,54.0139,581,KM
COM,2012,52.4817,581,KM
COM,2013,50.8516,581,KM
COM,2014,49.2908,581,KM
COM,2015,47.7485,581,KM
COM,2016,46.2368,581,KM
COM,2017,44.7718,581,KM
COM,2018,43.366,581,KM
COM,2019,42.0608,581,KM
COM,2020,40.7424,581,KM
COM,2021,39.5093,581,KM
COM,2022,38.3295,581,KM
COM,2023,37.1721,581,KM
DJI,1950,166.9115,522,DJ
DJI,1951,164.9045,522,DJ
DJI,1952,162.8664,522,DJ
DJI,1953,160.8282,522,DJ
DJI,1954,158.7723,522,DJ
DJI,1955,156.6833,522,DJ
DJI,1956,154.5352,522,DJ
DJI,1957,152.346,522,DJ
DJI,1958,150.131,522,DJ
DJI,1959,147.8005,522,DJ
DJI,1960,145.4521,522,DJ
DJI,1961,143.0954,522,DJ
DJI,1962,140.6993,522,DJ
DJI,1963,138.2463,522,DJ
DJI,1964,135.7155,522,DJ
DJI,1965,133.0202,522,DJ
DJI,1966,130.2303,522,DJ
DJI,1967,127.3312,522,DJ
DJI,1968,124.3354,522,DJ
DJI,1969,121.3795,522,DJ
DJI,1970,118.5488,522,DJ
DJI,1971,116.9696,522,DJ
DJI,1972,113.142,522,DJ
DJI,1973,110.5718,522,DJ
DJI,1974,108.0494,522,DJ
DJI,1975,105.6784,522,DJ
DJI,1976,103.3812,522,DJ
DJI,1977,101.0441,522,DJ
DJI,1978,98.6533,522,DJ
DJI,1979,96.2446,522,DJ
DJI,1980,93.9376,522,DJ
DJI,1981,92.2678,522,DJ
DJI,1982,89.3135,522,DJ
DJI,1983,87.0387,522,DJ
DJI,1984,84.8899,522,DJ
DJI,1985,82.914,522,DJ
DJI,1986,80.8724,522,DJ
DJI,1987,79.0267,522,DJ
DJI,1988,77.2705,522,DJ
DJI,1989,75.8788,522,DJ
DJI,1990,74.5492,522,DJ
DJI,1991,73.0592,522,DJ
DJI,1992,71.9463,522,DJ
DJI,1993,71.3902,522,DJ
DJI,1994,72.2835,522,DJ
DJI,1995,69.2463,522,DJ
DJI,1996,68.2853,522,DJ
DJI,1997,67.5493,522,DJ
DJI,1998,66.3556,522,DJ
DJI,1999,65.199,522,DJ
DJI,2000,64.172,522,DJ
DJI,2001,62.8782,522,DJ
DJI,2002,61.5844,522,DJ
DJI,2003,60.2778,522,DJ
DJI,2004,59.5709,522,DJ
DJI,2005,57.5548,522,DJ
DJI,2006,56.1725,522,DJ
DJI,2007,54.9044,522,DJ
DJI,2008,53.524,522,DJ
DJI,2009,52.1418,522,DJ
DJI,2010,50.904,522,DJ
DJI,2011,49.5975,522,DJ
DJI,2012,48.313,522,DJ
DJI,2013,47.1058,522,DJ
DJI,2014,45.9291,522,DJ
DJI,2015,44.7823,522,DJ
DJI,2016,43.6021,522,DJ
DJI,2017,42.4742,522,DJ
DJI,2018,41.4265,522,DJ
DJI,2019,40.392,522,DJ
DJI,2020,39.2787,522,DJ
DJI,2021,38.1896,522,DJ
DJI,2022,37.2237,522,DJ
DJI,2023,36.2967,522,DJ
ERI,1950,209.7688,531,ER
ERI,1951,206.2914,531,ER
ERI,1952,203.0921,531,ER
ERI,1953,199.8371,531,ER
ERI,1954,196.4666,531,ER
ERI,1955,192.894,531,ER
ERI,1956,188.8402,531,ER
ERI,1957,221.5161,531,ER
ERI,1958,216.7513,531,ER
ERI,1959,176.3932,531,ER
ERI,1960,172.1753,531,ER
ERI,1961,168.1456,531,ER
ERI,1962,164.3647,531,ER
ERI,1963,160.8382,531,ER
ERI,1964,157.4483,531,ER
ERI,1965,154.2972,531,ER
ERI,1966,164.4836,531,ER
ERI,1967,148.5091,531,ER
ERI,1968,145.7032,531,ER
ERI,1969,142.8034,531,ER
ERI,1970,139.8987,531,ER
ERI,1971,137.0171,531,ER
ERI,1972,140.7629,531,ER
ERI,1973,137.7877,531,ER
ERI,1974,146.7923,531,ER
ERI,1975,143.7625,531,ER
ERI,1976,123.4869,531,ER
ERI,1977,121.2681,531,ER
ERI,1978,119.2914,531,ER
ERI,1979,117.4857,531,ER
ERI,1980,115.7199,531,ER
ERI,1981,114.1351,531,ER
ERI,1982,112.5793,531,ER
ERI,1983,156.6685,531,ER
ERI,1984,153.9145,531,ER
ERI,1985,148.5704,531,ER
ERI,1986,145.4239,531,ER
ERI,1987,102.5971,531,ER
ERI,1988,99.8553,531,ER
ERI,1989,98.4937,531,ER
ERI,1990,93.1157,531,ER
ERI,1991,89.3173,531,ER
ERI,1992,85.3621,531,ER
ERI,1993,81.0993,531,ER
ERI,1994,76.9873,531,ER
ERI,1995,72.8499,531,ER
ERI,1996,68.9998,531,ER
ERI,1997,65.526,531,ER
ERI,1998,62.14,531,ER
ERI,1999,65.999,531,ER
ERI,2000,58.4082,531,ER
ERI,2001,54.1026,531,ER
ERI,2002,51.8531,531,ER
ERI,2003,49.8993,531,ER
ERI,2004,48.097,531,ER
ERI,2005,46.4723,531,ER
ERI,2006,44.6386,531,ER
ERI,2007,43.1249,531,ER
ERI,2008,41.9426,531,ER
ERI,2009,40.508,531,ER
ERI,2010,39.2506,531,ER
ERI,2011,38.1197,531,ER
ERI,2012,37.0404,531,ER
ERI,2013,35.987,531,ER
ERI,2014,34.9585,531,ER
ERI,2015,34.0122,531,ER
ERI,2016,33.135,531,ER
ERI,2017,32.2428,531,ER
ERI,2018,31.3328,531,ER
ERI,2019,30.4745,531,ER
ERI,2020,29.664,531,ER
ERI,2021,28.7659,531,ER
ERI,2022,27.9179,531,ER
ERI,2023,27.0889,531,ER
ETH,1950,200.1153,530,ET
ETH,1951,197.1875,530,ET
ETH,1952,194.1357,530,ET
ETH,1953,191.0209,530,ET
ETH,1954,187.7771,530,ET
ETH,1955,184.3531,530,ET
ETH,1956,180.7974,530,ET
ETH,1957,213.9584,530,ET
ETH,1958,210.1583,530,ET
ETH,1959,169.6605,530,ET
ETH,1960,165.8972,530,ET
ETH,1961,162.2833,530,ET
ETH,1962,158.8838,530,ET
ETH,1963,155.8185,530,ET
ETH,1964,153.1474,530,ET
ETH,1965,151.4959,530,ET
ETH,1966,162.2132,530,ET
ETH,1967,147.7978,530,ET
ETH,1968,146.8621,530,ET
ETH,1969,146.2602,530,ET
ETH,1970,145.9356,530,ET
ETH,1971,145.5912,530,ET
ETH,1972,151.7797,530,ET
ETH,1973,151.4478,530,ET
ETH,1974,162.3819,530,ET
ETH,1975,162.1591,530,ET
ETH,1976,147.8474,530,ET
ETH,1977,147.3298,530,ET
ETH,1978,146.6288,530,ET
ETH,1979,142.9652,530,ET
ETH,1980,141.4603,530,ET
ETH,1981,140.0328,530,ET
ETH,1982,138.4735,530,ET
ETH,1983,178.7399,530,ET
ETH,1984,176.1721,530,ET
ETH,1985,170.4932,530,ET
ETH,1986,167.1521,530,ET
ETH,1987,127.219,530,ET
ETH,1988,125.6014,530,ET
ETH,1989,123.3978,530,ET
ETH,1990,122.165,530,ET
ETH,1991,117.5656,530,ET
ETH,1992,114.2014,530,ET
ETH,1993,111.1829,530,ET
ETH,1994,107.9273,530,ET
ETH,1995,104.5515,530,ET
ETH,1996,101.0656,530,ET
ETH,1997,97.6474,530,ET
ETH,1998,94.1301,530,ET
ETH,1999,91.0992,530,ET
ETH,2000,87.257,530,ET
ETH,2001,83.757,530,ET
ETH,2002,80.2148,530,ET
ETH,2003,76.7756,530,ET
ETH,2004,73.2151,530,ET
ETH,2005,69.7824,530,ET
ETH,2006,66.6187,530,ET
ETH,2007,63.2531,530,ET
ETH,2008,60.1993,530,ET
ETH,2009,57.4425,530,ET
ETH,2010,54.7318,530,ET
ETH,2011,52.1765,530,ET
ETH,2012,49.89,530,ET
ETH,2013,47.7249,530,ET
ETH,2014,45.6586,530,ET
ETH,2015,43.7014,530,ET
ETH,2016,42.0106,530,ET
ETH,2017,40.4193,530,ET
ETH,2018,38.9251,530,ET
ETH,2019,37.5808,530,ET
ETH,2020,36.2897,530,ET
ETH,2021,35.1098,530,ET
ETH,2022,34.0046,530,ET
ETH,2023,32.9618,530,ET
KEN,1950,154.2126,501,KE
KEN,1951,150.2029,501,KE
KEN,1952,146.3296,501,KE
KEN,1953,142.2486,501,KE
KEN,1954,137.9932,501,KE
KEN,1955,133.6033,501,KE
KEN,1956,129.1504,501,KE
KEN,1957,124.7355,501,KE
KEN,1958,120.5049,501,KE
KEN,1959,116.5404,501,KE
KEN,1960,112.8735,501,KE
KEN,1961,109.5504,501,KE
KEN,1962,106.6068,501,KE
KEN,1963,104.0229,501,KE
KEN,1964,101.8117,501,KE
KEN,1965,99.8718,501,KE
KEN,1966,98.1623,501,KE
KEN,1967,96.5709,501,KE
KEN,1968,95.0678,501,KE
KEN,1969,93.5568,501,KE
KEN,1970,91.9892,501,KE
KEN,1971,90.3403,501,KE
KEN,1972,88.5708,501,KE
KEN,1973,86.6919,501,KE
KEN,1974,84.7043,501,KE
KEN,1975,82.6214,501,KE
KEN,1976,80.447,501,KE
KEN,1977,78.2668,501,KE
KEN,1978,75.9473,501,KE
KEN,1979,73.7392,501,KE
KEN,1980,71.6683,501,KE
KEN,1981,69.7788,501,KE
KEN,1982,68.1259,501,KE
KEN,1983,66.6588,501,KE
KEN,1984,65.5386,501,KE
KEN,1985,64.806,501,KE
KEN,1986,64.4631,501,KE
KEN,1987,64.5518,501,KE
KEN,1988,65.0619,501,KE
KEN,1989,65.9173,501,KE
KEN,1990,67.0055,501,KE
KEN,1991,68.151,501,KE
KEN,1992,69.2372,501,KE
KEN,1993,70.049,501,KE
KEN,1994,70.4506,501,KE
KEN,1995,70.4253,501,KE
KEN,1996,69.9145,501,KE
KEN,1997,68.9778,501,KE
KEN,1998,67.5725,501,KE
KEN,1999,65.5808,501,KE
KEN,2000,63.3386,501,KE
KEN,2001,60.7964,501,KE
KEN,2002,58.0846,501,KE
KEN,2003,55.2127,501,KE
KEN,2004,52.3836,501,KE
KEN,2005,49.5603,501,KE
KEN,2006,46.9533,501,KE
KEN,2007,44.5102,501,KE
KEN,2008,42.3771,501,KE
KEN,2009,40.525,501,KE
KEN,2010,39.093,501,KE
KEN,2011,37.8694,501,KE
KEN,2012,36.9248,501,KE
KEN,2013,36.1131,501,KE
KEN,2014,35.3031,501,KE
KEN,2015,34.5736,501,KE
KEN,2016,33.8464,501,KE
KEN,2017,33.1692,501,KE
KEN,2018,32.5281,501,KE
KEN,2019,31.9085,501,KE
KEN,2020,31.366,501,KE
KEN,2021,31.0768,501,KE
KEN,2022,30.1588,501,KE
KEN,2023,29.6518,501,KE
MDG,1950,140.2207,580,MG
MDG,1951,138.4827,580,MG
MDG,1952,136.7825,580,MG
MDG,1953,135.0462,580,MG
MDG,1954,133.3117,580,MG
MDG,1955,131.5841,580,MG
MDG,1956,129.8599,580,MG
MDG,1957,128.1378,580,MG
MDG,1958,126.3872,580,MG
MDG,1959,124.6404,580,MG
MDG,1960,122.923,580,MG
MDG,1961,121.2456,580,MG
MDG,1962,119.5879,580,MG
MDG,1963,117.9482,580,MG
MDG,1964,116.3166,580,MG
MDG,1965,114.6629,580,MG
MDG,1966,112.9793,580,MG
MDG,1967,111.2116,580,MG
MDG,1968,109.3089,580,MG
MDG,1969,107.4823,580,MG
MDG,1970,105.729,580,MG
MDG,1971,104.0831,580,MG
MDG,1972,102.721,580,MG
MDG,1973,101.6157,580,MG
MDG,1974,100.8594,580,MG
MDG,1975,100.4657,580,MG
MDG,1976,100.4813,580,MG
MDG,1977,100.8854,580,MG
MDG,1978,101.6046,580,MG
MDG,1979,102.5392,580,MG
MDG,1980,103.6498,580,MG
MDG,1981,104.7351,580,MG
MDG,1982,105.5632,580,MG
MDG,1983,105.9383,580,MG
MDG,1984,105.9817,580,MG
MDG,1985,105.434,580,MG
MDG,1986,104.3431,580,MG
MDG,1987,102.6144,580,MG
MDG,1988,100.409,580,MG
MDG,1989,97.7986,580,MG
MDG,1990,95.0594,580,MG
MDG,1991,92.3677,580,MG
MDG,1992,89.546,580,MG
MDG,1993,86.6758,580,MG
MDG,1994,83.9942,580,MG
MDG,1995,81.2208,580,MG
MDG,1996,78.4215,580,MG
MDG,1997,75.5911,580,MG
MDG,1998,72.797,580,MG
MDG,1999,70.1176,580,MG
MDG,2000,67.6035,580,MG
MDG,2001,64.7662,580,MG
MDG,2002,62.3982,580,MG
MDG,2003,59.9856,580,MG
MDG,2004,57.8316,580,MG
MDG,2005,55.7297,580,MG
MDG,2006,53.8685,580,MG
MDG,2007,52.162,580,MG
MDG,2008,50.6622,580,MG
MDG,2009,49.3314,580,MG
MDG,2010,48.1837,580,MG
MDG,2011,47.2494,580,MG
MDG,2012,46.5472,580,MG
MDG,2013,46.012,580,MG
MDG,2014,45.6263,580,MG
MDG,2015,45.4073,580,MG
MDG,2016,45.2566,580,MG
MDG,2017,45.2509,580,MG
MDG,2018,45.2326,580,MG
MDG,2019,45.2373,580,MG
MDG,2020,45.2345,580,MG
MDG,2021,45.1689,580,MG
MDG,2022,45.127,580,MG
MDG,2023,45.017,580,MG
MWI,1950,182.6956,553,MW
MWI,1951,182.3192,553,MW
MWI,1952,181.8035,553,MW
MWI,1953,181.2674,553,MW
MWI,1954,180.6994,553,MW
MWI,1955,180.0927,553,MW
MWI,1956,179.4466,553,MW
MWI,1957,178.7691,553,MW
MWI,1958,178.0947,553,MW
MWI,1959,177.4436,553,MW
MWI,1960,176.8321,553,MW
MWI,1961,176.3461,553,MW
MWI,1962,175.8825,553,MW
MWI,1963,175.3914,553,MW
MWI,1964,174.8563,553,MW
MWI,1965,174.2881,553,MW
MWI,1966,173.6686,553,MW
MWI,1967,172.9819,553,MW
MWI,1968,172.2175,553,MW
MWI,1969,171.2853,553,MW
MWI,1970,170.0975,553,MW
MWI,1971,168.0654,553,MW
MWI,1972,166.2407,553,MW
MWI,1973,164.1076,553,MW
MWI,1974,161.6431,553,MW
MWI,1975,158.8799,553,MW
MWI,1976,155.8812,553,MW
MWI,1977,152.7443,553,MW
MWI,1978,149.5444,553,MW
MWI,1979,146.5631,553,MW
MWI,1980,144.0064,553,MW
MWI,1981,142.0376,553,MW
MWI,1982,140.821,553,MW
MWI,1983,140.3237,553,MW
MWI,1984,140.2758,553,MW
MWI,1985,140.4363,553,MW
MWI,1986,140.5618,553,MW
MWI,1987,140.3704,553,MW
MWI,1988,139.6522,553,MW
MWI,1989,138.3391,553,MW
MWI,1990,136.5377,553,MW
MWI,1991,134.5181,553,MW
MWI,1992,131.5176,553,MW
MWI,1993,128.9349,553,MW
MWI,1994,126.1331,553,MW
MWI,1995,123.4758,553,MW
MWI,1996,120.7391,553,MW
MWI,1997,117.7574,553,MW
MWI,1998,114.3135,553,MW
MWI,1999,110.277,553,MW
MWI,2000,105.1899,553,MW
MWI,2001,99.5774,553,MW
MWI,2002,93.9699,553,MW
MWI,2003,87.4582,553,MW
MWI,2004,81.7564,553,MW
MWI,2005,76.6146,553,MW
MWI,2006,72.0815,553,MW
MWI,2007,68.1362,553,MW
MWI,2008,64.6368,553,MW
MWI,2009,61.2426,553,MW
MWI,2010,57.7902,553,MW
MWI,2011,54.3205,553,MW
MWI,2012,50.8885,553,MW
MWI,2013,47.6509,553,MW
MWI,2014,44.6926,553,MW
MWI,2015,42.2215,553,MW
MWI,2016,39.7622,553,MW
MWI,2017,37.7098,553,MW
MWI,2018,35.909,553,MW
MWI,2019,34.3384,553,MW
MWI,2020,32.8786,553,MW
MWI,2021,31.5908,553,MW
MWI,2022,30.6022,553,MW
MWI,2023,29.5462,553,MW
MUS,1950,88.694,590,MU
MUS,1951,85.9499,590,MU
MUS,1952,89.242,590,MU
MUS,1953,86.9752,590,MU
MUS,1954,80.8069,590,MU
MUS,1955,71.7832,590,MU
MUS,1956,71.2976,590,MU
MUS,1957,70.9356,590,MU
MUS,1958,66.8462,590,MU
MUS,1959,62.9474,590,MU
MUS,1960,60.9078,590,MU
MUS,1961,60.5976,590,MU
MUS,1962,58.9235,590,MU
MUS,1963,58.3246,590,MU
MUS,1964,60.0289,590,MU
MUS,1965,61.6535,590,MU
MUS,1966,63.9805,590,MU
MUS,1967,65.619,590,MU
MUS,1968,65.0753,590,MU
MUS,1969,61.4211,590,MU
MUS,1970,55.0896,590,MU
MUS,1971,53.8058,590,MU
MUS,1972,54.2095,590,MU
MUS,1973,53.7343,590,MU
MUS,1974,49.4796,590,MU
MUS,1975,44.7258,590,MU
MUS,1976,43.8586,590,MU
MUS,1977,39.9982,590,MU
MUS,1978,38.1626,590,MU
MUS,1979,34.4678,590,MU
MUS,1980,33.7873,590,MU
MUS,1981,31.3694,590,MU
MUS,1982,27.9381,590,MU
MUS,1983,23.6072,590,MU
MUS,1984,21.2487,590,MU
MUS,1985,20.9098,590,MU
MUS,1986,21.3368,590,MU
MUS,1987,21.4528,590,MU
MUS,1988,20.9909,590,MU
MUS,1989,20.7091,590,MU
MUS,1990,19.9261,590,MU
MUS,1991,19.1715,590,MU
MUS,1992,18.5639,590,MU
MUS,1993,18.2894,590,MU
MUS,1994,18.2697,590,MU
MUS,1995,19.1015,590,MU
MUS,1996,19.7606,590,MU
MUS,1997,19.8325,590,MU
MUS,1998,19.2018,590,MU
MUS,1999,17.9555,590,MU
MUS,2000,16.37,590,MU
MUS,2001,14.7588,590,MU
MUS,2002,13.7247,590,MU
MUS,2003,13.374,590,MU
MUS,2004,12.7093,590,MU
MUS,2005,13.0127,590,MU
MUS,2006,13.593,590,MU
MUS,2007,13.9421,590,MU
MUS,2008,13.6688,590,MU
MUS,2009,12.7647,590,MU
MUS,2010,12.2836,590,MU
MUS,2011,12.4616,590,MU
MUS,2012,12.2735,590,MU
MUS,2013,12.9082,590,MU
MUS,2014,12.6943,590,MU
MUS,2015,12.7458,590,MU
MUS,2016,12.1204,590,MU
MUS,2017,12.0625,590,MU
MUS,2018,13.3187,590,MU
MUS,2019,13.9941,590,MU
MUS,2020,14.9271,590,MU
MUS,2021,13.3159,590,MU
MUS,2022,12.8621,590,MU
MUS,2023,12.898,590,MU
MYT,1950,143.953,,YT
MYT,1951,138.2939,,YT
MYT,1952,132.6238,,YT
MYT,1953,126.9205,,YT
MYT,1954,121.1956,,YT
MYT,1955,115.4803,,YT
MYT,1956,109.8282,,YT
MYT,1957,104.3026,,YT
MYT,1958,98.9526,,YT
MYT,1959,93.8106,,YT
MYT,1960,88.8926,,YT
MYT,1961,84.2009,,YT
MYT,1962,79.7265,,YT
MYT,1963,75.4007,,YT
MYT,1964,71.2861,,YT
MYT,1965,67.4352,,YT
MYT,1966,63.7643,,YT
MYT,1967,60.269,,YT
MYT,1968,56.941,,YT
MYT,1969,53.7751,,YT
MYT,1970,50.767,,YT
MYT,1971,47.9107,,YT
MYT,1972,45.2034,,YT
MYT,1973,42.6377,,YT
MYT,1974,40.2067,,YT
MYT,1975,37.9046,,YT
MYT,1976,35.7268,,YT
MYT,1977,33.6664,,YT
MYT,1978,31.7185,,YT
MYT,1979,29.8789,,YT
MYT,1980,28.1423,,YT
MYT,1981,26.5037,,YT
MYT,1982,24.9581,,YT
MYT,1983,23.5006,,YT
MYT,1984,22.1272,,YT
MYT,1985,20.8344,,YT
MYT,1986,19.6143,,YT
MYT,1987,18.4628,,YT
MYT,1988,17.3779,,YT
MYT,1989,16.3562,,YT
MYT,1990,15.3943,,YT
MYT,1991,14.4894,,YT
MYT,1992,13.638,,YT
MYT,1993,12.837,,YT
MYT,1994,12.0835,,YT
MYT,1995,11.3749,,YT
MYT,1996,10.708,,YT
MYT,1997,10.0804,,YT
MYT,1998,9.4896,,YT
MYT,1999,8.9332,,YT
MYT,2000,8.409,,YT
MYT,2001,7.9149,,YT
MYT,2002,7.4489,,YT
MYT,2003,7.0089,,YT
MYT,2004,6.5938,,YT
MYT,2005,6.2024,,YT
MYT,2006,5.8356,,YT
MYT,2007,5.4949,,YT
MYT,2008,5.2799,,YT
MYT,2009,5.2048,,YT
MYT,2010,5.2901,,YT
MYT,2011,5.5662,,YT
MYT,2012,6.074,,YT
MYT,2013,6.6428,,YT
MYT,2014,7.22,,YT
MYT,2015,7.742,,YT
MYT,2016,8.1403,,YT
MYT,2017,8.3571,,YT
MYT,2018,8.5091,,YT
MYT,2019,8.6162,,YT
MYT,2020,8.7006,,YT
MYT,2021,8.8334,,YT
MYT,2022,8.8614,,YT
MYT,2023,8.8932,,YT
MOZ,1950,185.7334,541,MZ
MOZ,1951,183.9462,541,MZ
MOZ,1952,182.1683,541,MZ
MOZ,1953,180.3798,541,MZ
MOZ,1954,178.5828,541,MZ
MOZ,1955,176.7869,541,MZ
MOZ,1956,175.0585,541,MZ
MOZ,1957,173.277,541,MZ
MOZ,1958,171.624,541,MZ
MOZ,1959,170.0829,541,MZ
MOZ,1960,168.687,541,MZ
MOZ,1961,167.4652,541,MZ
MOZ,1962,166.4328,541,MZ
MOZ,1963,165.5917,541,MZ
MOZ,1964,165.4931,541,MZ
MOZ,1965,164.9808,541,MZ
MOZ,1966,164.605,541,MZ
MOZ,1967,164.2938,541,MZ
MOZ,1968,164.0253,541,MZ
MOZ,1969,163.7666,541,MZ
MOZ,1970,163.4944,541,MZ
MOZ,1971,163.6282,541,MZ
MOZ,1972,162.9291,541,MZ
MOZ,1973,162.617,541,MZ
MOZ,1974,162.2484,541,MZ
MOZ,1975,161.4539,541,MZ
MOZ,1976,161.1995,541,MZ
MOZ,1977,161.1611,541,MZ
MOZ,1978,160.7291,541,MZ
MOZ,1979,160.5746,541,MZ
MOZ,1980,160.227,541,MZ
MOZ,1981,170.8888,541,MZ
MOZ,1982,170.2647,541,MZ
MOZ,1983,169.514,541,MZ
MOZ,1984,168.4962,541,MZ
MOZ,1985,167.3661,541,MZ
MOZ,1986,155.9801,541,MZ
MOZ,1987,154.8024,541,MZ
MOZ,1988,153.4791,541,MZ
MOZ,1989,152.0081,541,MZ
MOZ,1990,150.5587,541,MZ
MOZ,1991,148.7872,541,MZ
MOZ,1992,146.5762,541,MZ
MOZ,1993,144.0718,541,MZ
MOZ,1994,141.1614,541,MZ
MOZ,1995,137.7802,541,MZ
MOZ,1996,134.024,541,MZ
MOZ,1997,129.9356,541,MZ
MOZ,1998,125.6488,541,MZ
MOZ,1999,121.009,541,MZ
MOZ,2000,116.556,541,MZ
MOZ,2001,111.5478,541,MZ
MOZ,2002,106.9969,541,MZ
MOZ,2003,102.5786,541,MZ
MOZ,2004,98.3177,541,MZ
MOZ,2005,94.2444,541,MZ
MOZ,2006,90.3602,541,MZ
MOZ,2007,86.6736,541,MZ
MOZ,2008,83.1623,541,MZ
MOZ,2009,79.8366,541,MZ
MOZ,2010,76.6456,541,MZ
MOZ,2011,73.5967,541,MZ
MOZ,2012,70.7497,541,MZ
MOZ,2013,68.116,541,MZ
MOZ,2014,65.5588,541,MZ
MOZ,2015,63.2549,541,MZ
MOZ,2016,61.0359,541,MZ
MOZ,2017,59.02,541,MZ
MOZ,2018,57.1936,541,MZ
MOZ,2019,55.6136,541,MZ
MOZ,2020,54.0213,541,MZ
MOZ,2021,52.5076,541,MZ
MOZ,2022,51.1364,541,MZ
MOZ,2023,49.7443,541,MZ
REU,1950,151.0852,,RE
REU,1951,143.6308,,RE
REU,1952,132.5865,,RE
REU,1953,121.3719,,RE
REU,1954,111.1343,,RE
REU,1955,104.2257,,RE
REU,1956,101.1173,,RE
REU,1957,101.6949,,RE
REU,1958,100.6635,,RE
REU,1959,96.5185,,RE
