"","ewp_name","year","ccode","widetargeting","narrowtargeting","v2csgender_binary","v2mecenefm_binary","partyban.new.0","partyban.new.1","partyban.new.2","minorityrule","judicialreform","religiousfreedom","pol_killing_approved","freediscussion","social_inequality","even_civilrights","repress_civilsoc","social_power_dist","ses_power_dist","popsize.log2","gdppcgrowth","un_imr_sqrt","efindex","discrimpop","reg.na","reg.eap","reg.sca","reg.mna","reg.eur","ios.iccpr1","battledeaths.log2","coup.try.5yr","mk_ongoing_count_log2","mean_mk_onset_interaction","mk_onset_prev_year","newcountry","mk_ever","year_sq","countryage.new.log2","includesnonstate","mk_onset","mk_onset_1","mk_onset_2","mk_onset_1or2"
"160","Nigeria",1961,475,0,0,0,1,0,0,1,0,1,4,0,0.433,0,0,0,0,-0.789,25.450591668359,-1.83400974392089,12.444970871802,0.868,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3845521,1,0,0,0,0,0
"161","Nigeria",1962,475,0,0,0,1,0,0,1,0,1,4,0,0.433,0,0,0,0,-0.789,25.4806784487235,1.95445107665357,12.4121351910137,0.869,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3849444,1.58496250072116,0,0,0,0,0
"162","Nigeria",1963,475,0,0,0,1,0,0,1,0,1,4,0,0.433,0,0,0,0,-0.789,25.5111882970634,6.30652788991965,12.3797617101461,0.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3853369,2,0,0,0,0,0
"163","Gabon",1965,481,0,0,1,1,0,1,0,1,1,3,0,0.356,0,0,0,1,-1.151,19.0625916632831,6.80885165251546,10.4400191570705,0.777,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3861225,0,0,0,0,0,0
"164","Gabon",1966,481,0,0,1,1,0,1,0,1,1,3,0,0.356,0,0,0,1,-1.151,19.0840713257948,2.9635559289968,10.3254394579601,0.779,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3865156,1,0,0,0,0,0
"165","Chad",1961,483,0,0,0,1,0,0,1,0,0,3,0,0.253,0,0,1,1,-1.065,21.5580810654912,-0.538780867579092,13.2764603716503,0.807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3845521,1,0,0,0,0,0
"166","Chad",1962,483,0,0,0,1,0,1,0,0,0,3,0,0.253,0,0,1,1,-1.065,21.5861150119424,3.33255830542272,13.2035108967274,0.808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3849444,1.58496250072116,0,0,0,0,0
"167","Chad",1963,483,0,0,0,1,0,1,0,0,0,3,0,0.253,0,0,1,1,-1.065,21.6142748940999,-3.50150525301923,13.1285223844879,0.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3853369,2,0,0,0,0,0
"168","Chad",1964,483,0,0,0,1,0,1,0,0,0,3,0,0.253,0,0,1,1,-1.065,21.6423668495354,-4.39087063564283,13.0504597620161,0.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857296,2.32192809488736,0,0,0,0,0
"169","Chad",1965,483,0,0,0,1,0,1,0,0,0,3,0,0.253,0,0,1,1,-1.065,21.6698340230415,-1.29107495880612,12.9930596858477,0.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3861225,2.58496250072116,0,0,0,0,0
"170","Chad",1966,483,0,0,0,1,0,1,0,0,0,3,0,0.253,0,0,1,1,-1.065,21.6965363099933,-3.60779147833829,12.8742494926889,0.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865156,2.8073549220576,0,0,0,0,0
"171","Chad",1967,483,0,0,0,1,0,1,0,0,0,3,0,0.253,0,0,1,1,-1.065,21.7230342683042,-1.06669517355249,12.7753356120299,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3869089,3,0,0,0,0,0
"172","Chad",1968,483,0,0,0,1,0,1,0,0,0,3,0,0.253,0,0,1,1,-1.065,21.7499160621059,-2.29483013931041,12.6774050972587,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3873024,3.16992500144231,0,0,0,0,0
"173","Chad",1969,483,0,0,0,1,0,1,0,0,0,3,0,0.253,0,0,1,1,-1.065,21.77762133721,4.84836203252696,12.5755954133393,0.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3876961,3.32192809488736,0,0,0,0,0
"174","Chad",1970,483,0,0,0,1,0,1,0,0,0,3,0,0.253,0,0,1,1,-1.065,21.8063238370949,-0.146821500991905,12.4746302550416,0.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880900,3.4594316186373,0,0,0,0,0
"175","Chad",1971,483,0,0,0,1,0,1,0,0,0,3,0,0.253,0,0,1,1,-1.065,21.8355839921967,-4.21023068128807,12.4342028292931,0.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884841,3.58496250072116,0,0,0,0,0
"176","Democratic Republic of Congo",1961,490,0,1,0,1,0,0,1,1,1,3,1,0.445,0,0,0,1,-0.494,23.9018041614519,-13.1079278676659,12.6461021662803,0.813,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3845521,1,0,0,0,0,0
"177","Democratic Republic of Congo",1962,490,0,1,0,1,0,0,1,1,1,3,1,0.445,0,0,0,1,-0.494,23.9393098230017,18.0904534097772,12.5800119236827,0.811,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3849444,1.58496250072116,0,0,0,1,1
"178","Democratic Republic of Congo",1963,490,0,1,0,1,0,0,1,1,1,3,1,0.445,0,0,0,1,-0.494,23.9775352432748,2.46286448665889,12.5104995903441,0.808,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3853369,2,0,0,1,0,1
"179","Democratic Republic of Congo",1964,490,1,0,0,1,0,0,1,1,1,3,1,0.445,0,0,0,1,-0.494,24.0161308011969,-5.01557985949735,12.4729828028423,0.805,0,0,0,0,0,0,0,0,1,1,2,0,0,1,3857296,2.32192809488736,0,1,0,0,0
"180","Democratic Republic of Congo",1965,490,1,0,0,1,0,1,0,1,1,3,1,0.445,0,0,0,1,-0.494,24.0557522621451,-1.738650267658,12.3629810320974,0.803,0,0,0,0,0,0,0,0,1,1,2,1,0,1,3861225,2.58496250072116,0,0,0,0,0
"181","Democratic Republic of Congo",1966,490,0,0,1,1,1,0,0,1,1,3,1,0.242,0,0,0,1,-0.494,24.0968163138072,3.77913408749431,12.2175447615304,0.8,0,0,0,0,0,0,0,0,1,0,2,0,0,1,3865156,2.8073549220576,0,0,0,0,0
"182","Democratic Republic of Congo",1967,490,0,0,1,1,1,0,0,1,1,3,1,0.1,0,0,0,1,-0.494,24.1388449430939,-3.82861427005139,12.1317311213198,0.797,0,0,0,0,0,0,0,0,1,0,2,0,0,1,3869089,3,0,0,0,0,0
"183","Democratic Republic of Congo",1968,490,0,0,1,1,1,0,0,1,1,3,1,0.1,0,0,0,1,-0.744,24.1812262030663,1.31235476759761,12.045069530725,0.795,0,0,0,0,0,0,0,0,1,0,2,0,0,1,3873024,3.16992500144231,0,0,0,0,0
"184","Kenya",1963,501,0,0,1,1,0,0,1,1,1,3,0,0.385,0,0,0,1,-0.264,23.0521195799067,4.60563550439505,10.19916173026,0.866,0.02,0,0,0,0,0,0,0,0,0,0,0,1,0,3853369,0,0,0,0,0,0
"185","Burundi",1962,516,0,0,1,1,0,0,1,1,0,3,0,0.326,0,1,0,1,-1.496,21.4613385522188,6.36524613972284,12.0326264797009,0.264,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3849444,0,0,0,0,0,0
"186","Burundi",1963,516,0,0,1,1,0,0,1,1,1,4,0,0.316,0,1,0,1,0.513,21.4913701799553,1.99009580607503,12.0090257723098,0.265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3853369,1,0,0,0,1,1
"187","Rwanda",1962,517,0,0,0,1,0,1,0,1,2,3,1,0.297,0,1,0,1,0.553,21.5740964066504,8.64256580912708,11.0371146591852,0.167,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,3849444,0,0,0,1,0,1
"188","Somalia",1961,520,0,0,1,0,0,0,1,0,1,1,0,0.502,1,0,0,0,-0.918,21.4901604671455,-5.72274545448819,11.8036053814078,0.067,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3845521,1,0,0,0,0,0
"189","Somalia",1962,520,0,0,1,0,0,0,1,0,1,1,0,0.502,1,0,0,0,-0.918,21.5274669834919,4.34326377246347,11.7333541666482,0.069,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3849444,1.58496250072116,0,0,0,0,0
"190","Somalia",1963,520,0,0,1,0,0,0,1,0,1,1,0,0.502,1,0,0,0,-0.918,21.5648463180569,0.179301665140656,11.6833984781826,0.071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3853369,2,0,0,0,0,0
"191","Somalia",1964,520,0,0,1,0,0,0,1,0,1,1,0,0.502,1,0,0,0,-0.918,21.6022231190708,-8.51183487091262,11.6385523154729,0.073,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3857296,2.32192809488736,0,0,0,0,0
"192","Somalia",1965,520,0,0,1,0,0,0,1,0,1,1,0,0.502,1,0,0,0,-0.918,21.63979686693,-8.36167324474991,11.585387347862,0.074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3861225,2.58496250072116,0,0,0,0,0
"193","Somalia",1966,520,0,0,1,0,0,0,1,0,1,1,0,0.502,1,0,0,0,-0.918,21.6773071535822,6.29863162610687,11.5376514074572,0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865156,2.8073549220576,0,0,0,0,0
"194","Somalia",1967,520,0,0,1,0,0,0,1,0,1,1,0,0.502,1,0,0,0,-0.918,21.714731416217,3.22811839796886,11.4910008267339,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3869089,3,0,0,0,0,0
"195","Somalia",1968,520,0,0,1,0,0,0,1,0,1,1,0,0.502,1,0,0,0,-0.918,21.7522254570143,-0.587508301208686,11.4454707198961,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3873024,3.16992500144231,0,0,0,0,0
"196","Somalia",1969,520,0,0,1,1,0,1,0,0,1,1,0,0.49,1,0,0,1,-0.918,21.7896586081765,-4.21733476170286,11.4009736426325,0.082,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3876961,3.32192809488736,0,0,0,0,0
"197","Somalia",1970,520,0,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,21.8272500422688,1.89158896199308,11.3576097837529,0.084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3880900,3.4594316186373,0,0,0,0,0
"198","Somalia",1971,520,0,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,21.8645326547227,-0.46731588544408,11.3145569953048,0.086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3884841,3.58496250072116,0,0,0,0,0
"199","Somalia",1972,520,0,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,21.9017669735653,11.9539395135968,11.2715260723648,0.088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3888784,3.70043971814109,0,0,0,0,0
"200","Somalia",1973,520,0,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,21.9396021694376,-14.4233320630181,11.2281476655769,0.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3892729,3.8073549220576,0,0,0,0,0
"201","Somalia",1974,520,0,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,21.976250499492,-1.77465851709385,11.6433500333882,0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3896676,3.90689059560852,0,0,0,0,0
"202","Somalia",1975,520,0,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,22.0116425564085,11.9157363242674,11.5920188060579,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900625,4,0,0,0,0,0
"203","Somalia",1976,520,0,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,22.0471941547508,-4.23709377795043,11.5402166357482,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3904576,4.08746284125034,0,0,0,0,0
"204","Somalia",1977,520,0,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,22.0852134169163,10.6895576919329,11.0544696842499,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3908529,4.16992500144231,0,0,0,0,0
"205","Somalia",1978,520,0,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,22.1878857425523,-1.46833277863516,11.0107492933042,0.102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3912484,4.24792751344359,0,0,0,0,0
"206","Somalia",1979,520,0,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,22.3668805890866,-16.0732419545145,10.9663166104212,0.105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3916441,4.32192809488736,0,0,0,0,0
"207","Somalia",1980,520,0,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,22.490380846532,-6.55837282070534,10.9210759543188,0.107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3920400,4.39231742277876,0,0,0,1,1
"208","Somalia",1981,520,0,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,22.5008015279934,5.49941656738837,10.8756241200218,0.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3924361,4.4594316186373,0,0,1,0,1
"209","Somalia",1982,520,1,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,22.5048958292813,2.47577522439686,10.8293305425589,0.112,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3928324,4.52356195605701,0,1,0,0,0
"210","Somalia",1983,520,1,0,1,1,1,0,0,1,1,1,1,0.05,1,0,0,1,-0.918,22.5503975752312,-14.3217879054205,10.7832462644604,0.115,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3932289,4.58496250072116,0,0,0,0,0
"211","Ethiopia",1960,530,0,0,1,1,1,0,0,1,1,3,0,0.115,1,0,0,1,-2.516,24.3738293596664,2.57542636701136,12.8801086951935,0.803,0.46310002,0,0,0,0,0,0,0,1,0,0,0,0,0,3841600,6.7279204545632,0,0,1,0,1
"212","Ethiopia",1961,530,0,1,1,1,1,0,0,1,1,3,0,0.123,1,0,0,1,-2.516,24.4093543539524,2.626330387009,12.7390462751338,0.802,0.46310002,0,0,0,0,0,0,0,1,1,1,0,0,1,3845521,6.74146698640115,0,1,0,0,0
"213","Ethiopia",1962,530,0,1,1,1,1,0,0,1,1,3,0,0.129,1,0,0,1,-2.516,24.4458270740854,1.72168690434411,12.6049117410635,0.802,0.46310002,0,0,0,0,0,0,0,1,1,1,1,0,1,3849444,6.75488750216347,0,0,0,0,0
"214","Ethiopia",1963,530,0,1,1,1,1,0,0,1,1,3,0,0.129,1,0,0,1,-2.516,24.4830217714424,1.85843641340749,12.4827280672135,0.802,0.46310002,0,0,0,0,0,0,0,1,1,1,0,0,1,3853369,6.76818432477693,0,0,0,0,0
"215","Ethiopia",1964,530,0,1,1,1,1,0,0,1,1,3,0,0.129,1,0,0,1,-2.516,24.5209543179279,1.38931766809225,12.3752737343462,0.802,0.46310002,0,0,0,0,0,0,0,1,1,1,0,0,1,3857296,6.78135971352466,0,0,0,0,0
"216","Ethiopia",1965,530,0,1,1,1,1,0,0,1,1,3,0,0.129,1,0,0,1,-2.516,24.5596134020034,2.9752590775425,12.3083670728493,0.801,0.46310002,0,0,0,0,0,0,0,1,1,1,0,0,1,3861225,6.79441586635011,0,0,0,0,0
"217","Eritrea",1993,531,0,0,1,1,1,0,0,1,1,2,0,0.458,0,1,0,1,0.592,20.9181025607598,10.0039705597488,9.00551497694607,0.674,0.05,0,0,0,0,0,0,0,0,0,0,0,1,1,3972049,0,1,0,0,0,0
"218","Angola",1976,540,1,0,0,1,1,0,0,1,1,3,1,0.099,1,0,0,1,1.064,22.7928847990655,-9.52255040485786,12.2741802170247,0.779,0.47,0,0,0,0,0,0,0,0,1,1,1,1,1,3904576,1,0,0,0,0,0
"219","Angola",1977,540,1,0,0,1,1,0,0,1,0,3,1,0.099,1,0,1,1,1.064,22.8407454667091,-1.15833081535015,12.2153837434605,0.779,0.47,0,0,0,0,0,0,0,1,1,1,0,1,1,3908529,1.58496250072116,0,0,0,0,0
"220","Angola",1978,540,1,0,0,1,1,0,0,1,0,3,1,0.099,1,0,1,1,1.064,22.8897783610646,1.76524088317843,12.1582317793337,0.778,0.47,0,0,0,0,0,0,0,1,1,1,0,0,1,3912484,2,0,0,0,0,0
"221","Angola",1979,540,1,0,0,1,1,0,0,1,0,3,1,0.099,1,0,1,1,1.064,22.9393413920957,-0.13390679716164,12.1043917649752,0.778,0.47,0,0,0,0,0,0,0,1,1,1,0,0,1,3916441,2.32192809488736,0,0,0,0,0
"222","Zambia",1964,551,0,0,0,1,0,0,1,0,1,3,0,0.396,0,1,0,1,-0.448,21.7564439333495,8.68608586454545,10.4465975322111,0.804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3857296,0,0,0,0,0,0
"223","Zimbabwe",1965,552,0,0,1,1,0,1,0,1,0,3,1,0.02,1,1,0,1,-0.25,22.0844493117604,1.68298600753299,8.93374501538968,0.385,0.97,0,0,0,0,0,0,0,0,0,0,0,1,0,3861225,0,0,0,0,0,0
"224","Malawi",1964,553,1,0,1,1,0,0,1,1,1,2,1,0.084,0,1,0,1,-0.565,21.9280878394186,0.172427054850004,13.2233240904093,0.787,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3857296,0,0,1,0,0,0
"225","South Africa",1960,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,23.9777488630767,1.35802493059369,9.98341124065317,0.853,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3841600,5.6724253419715,0,0,0,0,0
"226","South Africa",1961,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,24.0181370019167,0.977923938584297,9.87670491611448,0.853,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3845521,5.70043971814109,0,0,0,0,0
"227","South Africa",1962,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,24.061109846784,3.06189947695803,9.79069456167437,0.853,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3849444,5.7279204545632,0,0,0,0,0
"228","South Africa",1963,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,24.1048731299307,4.16549817661469,9.72028291769329,0.854,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3853369,5.75488750216347,0,0,0,0,0
"229","South Africa",1964,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,24.1490394820291,4.685237419633,9.66021738885829,0.854,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3857296,5.78135971352466,0,0,0,0,0
"230","South Africa",1965,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,24.1936404065796,2.8922054413778,9.60558691595678,0.854,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3861225,5.8073549220576,0,0,0,0,0
"231","South Africa",1966,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,24.2382515823536,1.25835083920582,9.55264361315756,0.855,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3865156,5.83289001416474,0,0,0,0,0
"232","South Africa",1967,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,24.2828207000042,3.93553547760126,9.4985998968269,0.855,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3869089,5.85798099512757,0,0,0,0,0
"233","South Africa",1968,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,24.3273539067825,0.98747369023225,9.44128169265169,0.855,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3873024,5.88264304936184,0,0,0,0,0
"234","South Africa",1969,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,24.3714718417512,1.56213452109255,9.3789178480249,0.855,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3876961,5.90689059560852,0,0,0,0,0
"235","South Africa",1970,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,24.4149526663422,2.12393691842109,9.31003759390906,0.855,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3880900,5.93073733756289,0,0,0,0,0
"236","South Africa",1971,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,24.4571013427551,1.27647306477942,9.23434892128297,0.856,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3884841,5.95419631038688,0,0,0,0,0
"237","South Africa",1972,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,24.4982928367721,-1.20655226068222,9.15201070803569,0.856,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3888784,5.97727992349992,0,0,0,0,0
"238","South Africa",1973,560,0,0,1,1,0,1,0,1,0,2,1,0.145,1,1,0,1,-1.628,24.5393434901614,1.63837355794814,9.06337685413114,0.856,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,3892729,6,0,0,0,0,0
"239","Namibia",1990,565,0,0,0,0,0,0,1,0,2,4,0,0.778,0,0,0,1,1.195,20.3847026080176,-3.98596379080981,7.21246143837179,0.719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3960100,0,1,0,0,0,0
"240","Lesotho",1966,570,0,0,0,1,0,0,1,0,1,4,0,0.526,0,1,0,0,0.502,19.7599418074869,-3.50393551125707,11.4211820754246,0.261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3865156,0,0,0,0,0,0
"241","Botswana",1966,571,0,0,0,1,0,0,1,0,1,4,0,0.876,0,1,0,0,0.139,19.1328385745606,5.62624714639624,9.4983524887214,0.513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3865156,0,0,0,0,0,0
"242","Eswatini",1973,572,0,0,1,1,0,1,0,1,0,3,0,0.224,0,0,0,1,-0.627,18.8746812351042,6.03480613828008,10.1044643598758,0.149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3892729,0,0,0,0,0,0
"243","Eswatini",1974,572,0,0,1,1,1,0,0,1,0,3,0,0.301,0,0,0,1,0.436,18.9159727178868,2.75989511940087,9.95109039251478,0.151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3896676,1,0,0,0,0,0
"244","Eswatini",1975,572,0,0,1,1,1,0,0,1,0,3,0,0.301,0,0,0,1,0.436,18.9588217230696,10.5750346056425,9.79020939510489,0.153,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3900625,1.58496250072116,0,0,0,0,0
"245","Eswatini",1976,572,0,0,1,1,1,0,0,1,0,3,0,0.301,0,0,0,1,0.436,19.00321318263,-5.08534042161142,9.62418827746008,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3904576,2,0,0,0,0,0
"246","Eswatini",1977,572,0,0,1,1,1,0,0,1,0,3,0,0.301,0,0,0,1,0.436,19.048806132008,-2.13266204106792,9.45340150422058,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3908529,2.32192809488736,0,0,0,0,0
"247","Eswatini",1978,572,0,0,1,1,1,0,0,1,0,3,0,0.301,0,0,0,1,0.436,19.0956751664403,-1.91180311685268,9.27944502650886,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3912484,2.58496250072116,0,0,0,0,0
"248","Eswatini",1979,572,0,0,1,1,1,0,0,1,0,3,0,0.301,0,0,0,1,0.436,19.1434305496512,-0.250180942671136,9.10215908452495,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3916441,2.8073549220576,0,0,0,0,0
"249","Eswatini",1980,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.1911459865116,8.79076267724948,8.92067262038015,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3920400,3,0,0,0,0,0
"250","Eswatini",1981,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.2330625693966,11.3585296164691,8.73586286522402,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3924361,3.16992500144231,0,0,0,0,0
"251","Eswatini",1982,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.2751219330216,-1.73436996593365,8.54064400382079,0.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928324,3.32192809488736,0,0,0,0,0
"252","Eswatini",1983,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.3222472593807,-2.04999071036379,8.67129171461784,0.178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3932289,3.4594316186373,0,0,0,0,0
"253","Eswatini",1984,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.3694418603841,2.74509527972538,8.16597207930568,0.184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3936256,3.58496250072116,0,0,0,0,0
"254","Eswatini",1985,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.4219333193101,0.0838760324636212,7.96030778299432,0.189,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3940225,3.70043971814109,0,0,0,0,0
"255","Eswatini",1986,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.4778333521635,7.99776672630887,7.7798071955544,0.195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3944196,3.8073549220576,0,0,0,0,0
"256","Eswatini",1987,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.533111063352,10.2984329943448,7.6157599752093,0.201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3948169,3.90689059560852,0,0,0,0,0
"257","Eswatini",1988,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.5995678427484,1.7721043680033,7.47655000652039,0.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952144,4,0,0,0,0,0
"258","Eswatini",1989,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.6556984166455,8.6024612241179,7.37297768883102,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3956121,4.08746284125034,1,0,0,0,0
"259","Eswatini",1990,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.7038951268859,17.0418877260662,7.31502563221757,0.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960100,4.16992500144231,1,0,0,0,0
"260","Eswatini",1991,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.7629788853331,-2.32290812481791,7.31534004677841,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3964081,4.24792751344359,1,0,0,0,0
"261","Eswatini",1992,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.8193511627179,-0.729496925864069,7.38478164876931,0.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3968064,4.32192809488736,1,0,0,0,0
"262","Eswatini",1993,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.8627992715239,0.0472684006284254,7.5049317118812,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3972049,4.39231742277876,1,0,0,0,0
"263","Eswatini",1994,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.8632319617304,2.36998383396372,7.68493331135671,0.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3976036,4.4594316186373,1,0,0,0,0
"264","Eswatini",1995,572,0,0,1,1,1,0,0,1,0,3,0,0.223,0,0,0,1,0.436,19.8629838615398,4.84367996189981,7.90254389421533,0.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3980025,4.52356195605701,1,0,0,0,0
